center_meal,r2_score,mape
174_2707,0.5192874152640784,0.21292355059500181
174_2760,0.6220546222949864,0.44493373804784964
174_2826,0.8070209267917696,0.22342781859286115
177_1062,0.37947533940661715,0.20946122749867055
177_1109,0.616579781017653,0.40001005056943
177_1230,0.5971816017701106,0.3604043579212412
177_1727,0.771862039186008,0.3833974938059121
177_1754,0.7565976679345918,0.5380040574553114
177_1778,0.3879563480062572,0.3921726578422582
177_1878,0.4481419354219598,0.37943374483901937
177_1885,0.8281946536410414,0.2376989473923953
177_1971,0.79834772935473,0.7014512069582207
177_2290,0.8371494218578076,0.3130624886930145
177_2322,0.6643428151286332,0.3621298854821898
177_2539,0.556969082404378,0.4174721806555362
177_2707,0.5741920124475779,0.22873610576901263
177_2826,0.6512383337936398,0.36118340547619604
186_1062,0.39518251443455565,0.23252014772383703
186_1109,0.6713110288543782,0.31024967295348094
186_1207,0.532674880909106,0.42520075292579373
186_1727,0.7768220607525043,0.46714344900246335
186_1754,0.7406774210625057,0.28956861649145915
186_1778,0.33988447357242635,0.4922214103076979
186_1885,0.6304268705891429,0.22701149692804382
186_1962,0.7355200699047717,0.43125611571442096
186_1971,0.7203068368730768,0.45097647884169484
186_1993,0.5137450938245957,0.3628355515273316
186_2290,0.7567436517999098,0.30789836331120307
186_2640,0.46687375109224805,0.3148362104555439
186_2707,0.3831146226129538,0.2952885252544415
