center_meal,r2_score,mape,Error
126_1445,0.800702116714723,0.8609443289857573,
126_2444,0.7941418320250393,0.773482844940383,
126_2867,0.744407261584626,0.8047984691224465,
126_2760,0.8397814433078694,0.3352054354388533,
126_1525,0.5322301652019321,0.39155606684387795,
126_2704,0.5755530353270326,0.3576572620302836,
126_2492,0.46341528890762873,0.6555731579207441,
126_1543,0.44726159127748455,0.5475209535701812,
126_2304,0.4331307205947722,0.6225652736246208,
126_2664,0.7473925774568586,0.2655707443272799,
126_2569,0.7887793779396904,0.3617887174336749,
126_2490,0.8571494772776432,0.43448342342043894,
36_1885,0.3368706941551505,0.16467346159418278,
36_1993,0.5021358177014428,0.2575075053076902,
36_2539,0.5516977378398866,0.24712982405017778,
36_2139,0.22113633253383103,0.6179709260564257,
36_2631,0.5349687473238959,0.5764839005167668,
36_1248,0.4944763184743224,0.5189151720862177,
36_1778,0.2598776177790999,0.348303012189884,
36_1062,0.48098457458832355,0.24616212229658688,
36_2707,0.4941508221468235,0.2640906310343693,
36_1207,0.6943374405609591,0.6380273958462751,
36_1230,0.6424796465463684,0.7021487540313898,
36_2322,0.6132258209913817,0.6106363071171749,
36_2290,0.8085926669068816,0.30294230380633397,
36_1727,0.8697335818781369,0.3732479932243063,
36_1109,0.812028383270974,0.23932435274061967,
36_1571,0.6610836314969457,0.43019047665903404,
36_2956,0.5957846960966775,0.3706809397925322,
36_2577,0.6270842253639515,0.3961453993360096,
36_2640,0.6169052326722383,0.32982515017981257,
36_1878,0.7360777420850411,0.2951044024919686,
36_2306,0.6188670232385909,0.706948296432701,
36_1216,0.22553369030671555,0.5839319224895256,
36_2126,0.22999889037281995,0.733191835036933,
36_2826,0.7352697667688064,0.23163222574268175,
36_1754,0.7406832764069289,0.5103058121232874,
36_1971,0.809688132281871,0.7609984018837692,
36_1247,0.3032205681527028,0.467495529518161,
36_1770,0.19739341158368084,0.3898271009675956,
36_1198,0.27993259983044505,0.43100019515081617,
36_1311,0.33496703758511626,0.24547307000883875,
36_1803,0.30496999877174347,0.24483860175598207,
36_1438,0.49135116180607064,0.5668333446369199,
36_2494,0.5509244801878947,0.4677114822274388,
36_1847,0.5613011908618204,0.5722133924989893,
36_1558,0.7281992887384454,0.5896573663518251,
36_2581,0.804580680779647,0.41533995369793497,
36_1962,0.7857771817562474,0.3329225419053033,
36_1445,0.8050905997857845,0.5821491089294458,
36_2444,0.7707472624097806,0.7051209762406476,
36_2867,0.7619166358728142,0.5550142904703049,
36_2760,0.5608271066006023,0.29913502422010463,
36_1525,0.6259010682291025,0.24980806097848002,
36_2704,0.7275808615880672,0.2836722960007294,
36_2492,0.3800754489616266,0.547674569767921,
36_1543,0.646537115891446,0.6096494778045263,
36_2304,0.6469615523427407,0.477253627171254,
36_2664,0.7602434401392733,0.2151675497420465,
36_2569,0.8290385354142199,0.2377148693576225,
36_2490,0.7923939617202398,0.42153001984728794,
162_1885,0.6423438661898606,0.37279018779333545,
162_1993,0.43914791781012785,0.49529034770686287,
162_2539,0.5498601313798196,0.5201126700699119,
162_1778,0.31170415817159114,0.6220646281296441,
162_1062,0.300315713459812,0.36158036693868206,
162_2707,0.24356844358935614,0.5203643411759431,
162_1207,0.17604176946881334,0.6181339473553382,
162_1230,0.244246014039043,0.4424914712665288,
162_2322,0.19434370227248754,0.6012279796468809,
162_2290,0.7678811250067483,0.3117852155507129,
162_1727,0.4187700881210723,0.4217546048997665,
162_1109,0.6206814314345533,0.47922871396500155,
162_2577,0.09576012120560973,0.21713166988023663,
162_2640,0.5276622132241986,0.4934965636263981,
162_1878,0.4042399619832917,0.9866042195599993,
162_2306,0.6041701522230846,0.47389845821641885,
162_1216,0.48076396301072044,0.5637277081991711,
162_2126,0.20877125378713102,0.6415840473668943,
162_2826,0.3077180375505516,0.7260686386845642,
162_1754,0.6989972865554939,0.3469027120766815,
162_1971,0.7873609553703824,0.3793831581966022,
162_1558,0.5656547799897729,0.6401846893005517,
162_2581,0.5947834722024583,0.5939201041731433,
162_1962,0.608401672181439,0.5553587280349152,
162_2760,0.2400573575360584,0.4289367624683956,
162_1543,0.4515628754395643,0.5048069167352903,
162_2664,0.44273257627074214,0.4841704957644345,
162_2569,0.49982132989997474,0.3598762076588831,
162_2490,0.8450673600571406,0.3236739843967725,
75_1885,0.5432229126001924,0.20262401921268275,
75_1993,0.25903592276389786,0.25013064684300046,
75_2539,0.5315951253645617,0.2740689787511257,
75_2139,0.2815537876556621,0.48458710556644863,
75_2631,0.49516824496815215,0.45717477243642574,
75_1248,0.6327409417825519,0.398020394350701,
75_1778,0.3986635424047513,0.21354505255752348,
75_1062,0.276316213179878,0.20793613736995253,
75_2707,0.39172866447695864,0.18924683668093417,
75_1207,0.457519254182002,0.4463197485045488,
75_1230,0.44027865193766313,0.3768332150497575,
75_2322,0.3679410442818989,0.39723093595091163,
75_2290,0.7970737920292386,0.14151971561789334,
75_1727,0.8572036802310494,0.20674416303207302,
75_1109,0.6101662585823322,0.18374579227465615,
75_1571,0.6539978559462338,0.41804677577808336,
75_2956,0.47401939986216834,0.504530766537291,
75_2104,0.7147573397372781,0.45269133477449275,
75_2640,0.6064436144269321,0.20802109560502924,
75_1878,0.5979044354579806,0.21988783043291404,
75_2306,0.5996681665146827,0.648393335499299,
75_1216,0.38109692861298405,0.5291906899037184,
75_2126,0.3284959875098875,0.5054546366893216,
75_2826,0.6773202306874901,0.194370109371095,
75_1754,0.7014265095309711,0.2896536090167536,
75_1971,0.7787780893894632,0.3611455483845817,
75_1902,0.24581625421453235,0.5241067739417701,
75_1770,0.13416698615332934,0.5830924804650961,
75_1558,0.7070526013624976,0.4051461079545669,
75_2581,0.7639863229294213,0.3091870747193486,
75_1962,0.7391571803225981,0.2609389532765894,
75_1445,0.7496114652988433,0.38527488723011,
75_2444,0.7445770918251049,0.6341798083222006,
75_2867,0.7413812007224165,0.6704210542505185,
75_2760,0.5102288346478697,0.29348610377304074,
75_1525,0.3874414354322624,0.5116616758791133,
75_2704,0.5833525425771262,0.3887205825450054,
75_2492,0.6761162100293654,0.38735217645888054,
75_1543,0.5832734427162849,0.49689225708123885,
75_2304,0.5529293563899246,0.4216638442187171,
75_2664,0.7823974153960119,0.16766026455664657,
75_2569,0.6886794587024307,0.2685475108404558,
75_2490,0.7205666244250656,0.3142113050254106,
177_1885,0.8281946536410414,0.2376989473923953,
177_1993,0.6511994120405653,0.25931255859811536,
177_2539,0.556969082404378,0.4174721806555362,
177_2139,0.16259656646884335,0.47689392576134226,
177_2631,0.5175314611996915,0.5212721252839405,
177_1248,0.5335417938492646,0.6721512661792299,
177_1778,0.3879563480062572,0.3921726578422582,
177_1062,0.37947533940661715,0.20946122749867055,
177_2707,0.5741920124475779,0.22873610576901263,
177_1207,0.5678937196606573,0.3797635850693993,
177_1230,0.5971816017701106,0.3604043579212412,
177_2322,0.6643428151286332,0.3621298854821898,
177_2290,0.8371494218578076,0.3130624886930145,
177_1727,0.771862039186008,0.3833974938059121,
177_1109,0.616579781017653,0.40001005056943,
177_1571,0.6761703682564901,0.6991566012163193,
177_2640,0.6421960367744636,0.3734483547928446,
177_1878,0.4481419354219598,0.37943374483901937,
177_2306,0.5400152087117518,0.5654422696818027,
177_1216,0.39165061083039954,0.5211243556519888,
177_2126,0.24256082233989784,0.6303346154414942,
177_2826,0.6512383337936398,0.36118340547619604,
177_1754,0.7565976679345918,0.5380040574553114,
177_1971,0.79834772935473,0.7014512069582207,
177_1902,0.25249124529361866,0.2677243145443314,
177_1247,0.5013592228853802,0.21664212133676883,
177_1770,0.3017047468439996,0.2852467741360692,
177_1558,0.6745510991269058,0.5329553142648754,
177_2581,0.6624312012427216,0.4587445076681192,
177_1962,0.6641098324153945,0.48876618384976817,
177_1445,0.6463634457242748,0.7666775133318973,
177_2444,0.6939122827781299,0.9619225633069066,
177_2760,0.375414478855156,0.6542056009799125,
177_1525,0.36174175457830493,0.5763907856497874,
177_2704,0.4972099536746788,0.5531521576049121,
177_1543,0.5733533855494009,0.4452540430350205,
177_2304,0.43309699202922447,0.48441501326772807,
177_2664,0.4563160957019077,0.3659348611621408,
177_2569,0.5018504209877038,0.2733493395379281,
177_2490,0.822878925362721,0.5253412528725606,
27_1885,0.44674608020180206,0.13091895072479992,
27_1993,0.5056208734314365,0.18505613956102387,
27_2539,0.34575867939257965,0.26413642732853815,
27_2139,0.18889519426008328,0.6508381913348806,
27_2631,0.6545368009604552,0.6409489592238994,
27_1248,0.6086358659170396,0.6410944360211019,
27_1778,0.2791941080699739,0.33036013946257203,
27_1062,0.47107681673066815,0.22189445492014326,
27_2707,0.5155517893376586,0.1986365827765965,
27_1207,0.6746493957313087,0.911367130095355,
27_1230,0.668400536655563,0.6523029708184069,
27_2322,0.6825563435202411,0.5854249799202387,
27_2290,0.7727190923947782,0.32874096198799774,
27_1727,0.8826378307053492,0.27824238427677955,
27_1109,0.8056094760992125,0.20165369755927154,
27_1571,0.4261285016526166,0.5719939414654515,
27_2577,0.46926046312309444,0.4883032604345823,
27_2640,0.7362679345895617,0.42861504778825593,
27_1878,0.6985211025525692,0.6131574076820109,
27_2306,0.5621674239330037,0.6838533933345864,
27_1216,0.26129235903488746,0.5322085022372469,
27_2126,0.2418804338341043,0.6393554948934986,
27_2826,0.7756566093483988,0.23202758596551926,
27_1754,0.7820904246479825,0.42025710760785456,
27_1971,0.8355369286151217,0.7736406462693972,
27_1902,0.24020662846363228,0.49826502299362946,
27_1247,0.28065854863454065,0.4500418215887968,
27_1770,0.28805417026442337,0.489647689177045,
27_1198,0.5010630734127466,0.6201139825775415,
27_1311,0.549105340123856,0.5742695157622475,
27_1803,0.4549177697235707,0.41334377554645346,
27_1438,0.6131105366603522,0.2841864761234144,
27_2494,0.4198660720798265,0.20241190966419356,
27_1847,0.603055052098288,0.46838928789875783,
27_1558,0.781297751589672,0.6905024394966015,
27_2581,0.7722073295769436,0.42506630103105947,
27_1962,0.7868999330719937,0.38431193280480147,
27_1445,0.7673942737964046,0.7407641730016632,
27_2760,0.5495009772834993,0.48455307872711345,
27_1525,0.48925974586075127,0.34267013547946723,
27_2704,0.46163886896100115,0.34017848604626705,
27_2492,0.378720979530087,0.6093659575742335,
27_1543,0.31570311540500917,0.5209412388485055,
27_2304,0.34313315913514575,0.5803292133357408,
27_2664,0.792708106165583,0.24036738121776546,
27_2569,0.7809361168505368,0.38867904931693537,
27_2490,0.8700129960797559,0.3877393621296613,
157_1885,0.7018546066419911,0.5492948876830339,
157_1993,0.6468730198042211,0.26931575745649383,
157_2539,0.6659017890840717,0.49542349409901565,
157_2139,0.25866628456147844,0.5561581780936143,
157_2631,0.590954294164111,0.6572455887192976,
157_1248,0.5924479790508808,0.6459415250105387,
157_1778,0.35687863905151407,0.41663924723042395,
157_1062,0.3213062413013642,0.2149691016713871,
157_2707,0.33167888175096427,0.250666938408772,
157_1207,0.5547057832934632,0.39124120349684194,
157_1230,0.5574465460780169,0.5143304864732172,
157_2322,0.464620819293006,0.4872927523256788,
157_2290,0.7552198550726639,0.32775881383323513,
157_1727,0.7366507517568242,0.37996355964324124,
157_1109,0.7093400820694207,0.31104383060256585,
157_1571,0.5490200584581109,0.5586521674907137,
157_2956,0.3198702533900646,0.6582901119385354,
157_2104,0.352041920658808,0.6491077992556312,
157_2640,0.4721936703425371,0.3159596496922547,
157_1878,0.5718579034281284,0.3215190889045648,
157_2306,0.541117679930984,0.6719098060573176,
157_1216,0.4295845116093967,0.5438220841775815,
157_2126,0.22520080753594252,0.522369564276811,
157_2826,0.6017986108085334,0.3573350002238822,
157_1754,0.6994236953130994,0.3649510705689465,
157_1971,0.7308990827035566,0.4618026210094155,
157_1902,0.3688711911725302,0.30856242439835163,
157_1770,0.16076170635624176,0.4671268203494514,
157_1558,0.6810174153611264,0.40752080400931184,
157_2581,0.695575955387479,0.3731348668850895,
157_1962,0.626385315501545,0.3727121151099685,
157_1445,0.7132350624015201,0.6952966692823115,
157_2444,0.730214435768992,0.6834623873185789,
157_2760,0.32319432194252196,0.5934466261626694,
157_1525,0.3956848929535812,0.5632178078993333,
157_2704,0.5058588260051595,0.5586030097442318,
157_2492,0.6417105290649161,0.5556161624815746,
157_1543,0.5768119523574449,0.4823440913815602,
157_2304,0.44614976155396213,0.4528526966040045,
157_2664,0.7267872586753619,0.3856433977056824,
157_2569,0.7517785312451117,0.3957860486065861,
157_2490,0.7257987339841351,0.4299748723658756,
106_1885,0.5813789422501445,0.18324063641506708,
106_1993,0.6383675357264182,0.22173380004036114,
106_2539,0.6032329150477629,0.2864601718274422,
106_2139,0.3228832291256337,0.5389568329352786,
106_2631,0.5768941653175135,0.643839795215968,
106_1248,0.535381174426935,0.6162539467834481,
106_1778,0.4496066772275794,0.3408948067049911,
106_1062,0.3470426493775226,0.21191055839307923,
106_2707,0.568482534838314,0.20783155938734557,
106_1207,0.6423802124441615,0.22801789130098274,
106_1230,0.6536240328867922,0.3071519258899429,
106_2322,0.6580834531210509,0.241385641027635,
106_2290,0.9080287543655925,0.21200558506863132,
106_1727,0.7826943399605988,0.36875765705210256,
106_1109,0.6837156401772897,0.27030975018312225,
106_1571,0.6253560277803757,0.5221284428256114,
106_2956,0.5055503236959072,0.5141470170917666,
106_2104,0.8781667836926755,0.38872280119289093,
106_2577,0.24150251231680886,0.5192060299736405,
106_2640,0.6155276532732574,0.3053155344569126,
106_1878,0.714852354262359,0.27607005208420543,
106_2306,0.546562375311552,0.5284464654525547,
106_1216,0.39345373539014183,0.49898285437176665,
106_2126,0.29505289463171536,0.562441772696428,
106_2826,0.5488844228474961,0.2535980053455047,
106_1754,0.7383847856412071,0.28923831624165613,
106_1971,0.7875854853739614,0.33904341321288284,
106_1770,0.3590322181910034,0.3673523790391585,
106_1558,0.6314421694668556,0.5193216754342117,
106_2581,0.7079531680830549,0.38877105576135473,
106_1962,0.740274292079601,0.35738256041778194,
106_1445,0.6468646703489702,0.6850449284172058,
106_2444,0.7074534855785674,0.7566603811680653,
106_2867,0.693761957636969,0.6400701130321658,
106_2760,0.3524753334393782,0.4913638071395659,
106_2704,0.6532311452474308,0.5482583273615731,
106_2492,0.5702960167970947,0.5454599258377574,
106_1543,0.4781221002827545,0.6354813997778956,
106_2304,0.45762012012102127,0.5069669808770453,
106_2664,0.6818245758397927,0.25948863588096055,
106_2569,0.7219966566469839,0.21560334434197354,
106_2490,0.7720822329634901,0.3319655617725272,
64_1885,0.5003881370289618,0.17710228200338468,
64_1993,0.6164059562459905,0.2079131089900586,
64_2539,0.5698932339888195,0.27480723917236116,
64_2139,0.28821714820326394,0.5349715788036873,
64_2631,0.5845452123197699,0.6705355663676615,
64_1778,0.391082623858944,0.2560472251931749,
64_1062,0.40757955602298757,0.17971145595502275,
64_2707,0.30414770622593656,0.24589590761857602,
64_1207,0.5560819115680471,0.3823714307423277,
64_1230,0.5426376354054108,0.5744339660512583,
64_2322,0.5325753522604442,0.48113798506758243,
64_2290,0.8412830060995518,0.21899259449631997,
64_1727,0.8966573491716111,0.2976828647418085,
64_1109,0.6250426494274859,0.30654406366641695,
64_2577,0.2795133510853881,0.6179414454478558,
64_2640,0.46414238058346446,0.3759923130043148,
64_1878,0.6148875471074093,0.3550024137480195,
64_2306,0.4582384512277994,0.5591948937781203,
64_1216,0.22514029429697635,0.5422085533689308,
64_2126,0.1693390855696757,0.6199589720949787,
64_2826,0.6650306480290896,0.2874320270601053,
64_1754,0.77249091269006,0.3751954050256475,
64_1971,0.7852823883860228,0.4634777726820523,
64_1902,0.19375293451242526,0.494509562507321,
64_1558,0.5463465043530931,0.5235294518091672,
64_2581,0.6836266073446049,0.5184059208260325,
64_1962,0.5263713840244484,0.6082131405747692,
64_1445,0.6971748087104455,0.8085289069437402,
64_2760,0.3964091811608038,0.4010787449905102,
64_1525,0.5100568657770099,0.545105651037023,
64_2704,0.459556766786658,0.30232453295054224,
64_2492,0.5205746611171229,0.5982791833087443,
64_1543,0.49147661673161924,0.5492634391411517,
64_2304,0.46694924476583455,0.5577387997696966,
64_2664,0.645436895665948,0.21351905481385652,
64_2569,0.7007714310627755,0.22055730595003203,
64_2490,0.7167205607370624,0.4417504066527134,
129_1885,0.6074806610270993,0.17891241441864122,
129_1993,0.66661073829185,0.1723040454235838,
129_2539,0.5730354506539375,0.27603979431718106,
129_2139,0.1591521139686718,0.5650767373602152,
129_2631,0.4879727469055838,0.5907213837996852,
129_1248,0.5538797402607605,0.6726803681753502,
129_1778,0.4002200207448907,0.3120961362239656,
129_1062,0.44697360197330216,0.22033775916857445,
129_2707,0.5448022646331723,0.22109030679312808,
129_1207,0.11527373294753895,0.5197559088981081,
129_1230,0.24635438414809507,0.651460674927862,
129_2322,0.25184361293119195,0.42686278256247534,
129_2290,0.7743804424358152,0.3736807658318035,
129_1727,0.8880002187763247,0.3283618266321156,
129_1109,0.6622717769720322,0.3106704605866405,
129_1571,0.41577674286263966,0.4930636215475434,
129_2956,0.25057742796334603,0.6845153510568232,
129_2104,0.3234437616794532,0.8065203905217458,
129_2577,0.2677278552408161,0.550927556335663,
129_2640,0.7034517193672892,0.25817800089088944,
129_1878,0.6469672539067377,0.3369027781425994,
129_1216,0.3580152995991601,0.54880092131423,
129_2126,0.2813368732056437,0.515604748709027,
129_2826,0.7450242181122287,0.35086884236037097,
129_1754,0.7652490075965576,0.41004694049838203,
129_1971,0.7858275086146087,0.61886356376472,
129_1247,0.281169664965346,0.49561118213996297,
129_1770,0.2627413829835763,0.47629547943659767,
129_1558,0.6436797802304526,0.6443605983425896,
129_2581,0.7444846674200778,0.4522854008270812,
129_1962,0.7514953577596517,0.3971316495234596,
129_1445,0.6544681190176538,0.88259359686074,
129_2444,0.6857151792663375,1.2365521093003795,
129_2760,0.6188095573172181,0.5124921547492802,
129_1525,0.5856447309069858,0.4780517847330118,
129_2704,0.5866957804820222,0.3077810492044487,
129_2492,0.7581881246566924,0.4163908262609436,
129_1543,0.5281562519873702,0.5770176737955105,
129_2304,0.6032517203832648,0.5768812005873661,
129_2664,0.6256830979592096,0.3434346576046869,
129_2569,0.6254542943050334,0.46874315291125057,
129_2490,0.7184027575670892,0.55042377605017,
14_1885,0.34700968142745536,0.1977998788815905,
14_1993,0.510942130140995,0.24039213201911871,
14_2539,0.12951005326525178,0.2886204628301672,
14_2139,0.2649662617071513,0.48078395472760715,
14_2631,0.6030074475790419,0.5702968293896638,
14_1248,0.48215066422077735,0.5766430166619875,
14_1778,0.32006030441590827,0.39733740740517537,
14_1062,0.28757659673342373,0.3441361127061264,
14_2707,0.27650833062393065,0.2964874528389256,
14_1207,0.6390041805188389,0.5136550614826145,
14_1230,0.6178497614503758,0.6057313851684971,
14_2322,0.6615849796369377,0.5193129925751562,
14_2290,0.7979518806388635,0.5106244882283244,
14_1727,0.8034060564675921,0.35493919091108067,
14_1109,0.7530729031866437,0.3445221095022118,
14_1571,0.1907768091505998,0.7105933306351582,
14_2577,0.3767698235491407,0.4905952642462222,
14_2640,0.727662562879859,0.46812824910174455,
14_1878,0.5690597096285496,0.4954704542037963,
14_2306,0.42757073574576676,0.6025467603251694,
14_1216,0.32462055173449966,0.43251322801740594,
14_2126,0.29830738455021144,0.559573425043781,
14_2826,0.7751694961194762,0.32520644760484346,
14_1754,0.8263609660412885,0.856133829970688,
14_1971,0.7946571613568738,1.758842323144278,
14_1247,0.2864326124011459,0.3284175925348278,
14_1770,0.35727281712950565,0.2742851031780077,
14_1311,0.411462369567527,0.33432167322649947,
14_1803,0.3190542793114095,0.28601006524757516,
14_1438,0.4187960490844359,0.5676033282654668,
14_2494,0.5376774680647276,0.3407482814832126,
14_1847,0.5202377268501415,0.5315064434180282,
14_1558,0.6961287485891933,0.6579817763319701,
14_2581,0.7330380971030024,0.5815535547533244,
14_1962,0.7590604250806803,0.5497507974154675,
14_2444,0.7525122454949305,1.164659554122092,
14_2867,0.5341729001492824,0.7945514211986712,
14_2760,0.5065260942422569,0.7416241432893932,
14_1525,0.5016560762908338,0.3857161290764686,
14_2492,0.2979171145796454,0.6187205397397714,
14_1543,0.3338321955282674,0.5836132563771325,
14_2304,0.41742673511443573,0.5958863602580969,
14_2664,0.6610047584001111,0.33814042188065396,
14_2569,0.7181245585775139,0.49441860953508987,
14_2490,0.8584902690634149,0.48999441793013315,
17_1885,0.45367420327535635,0.16130794254837494,
17_1993,0.7043280110507746,0.2043531425800968,
17_2539,0.5786233985808844,0.24486806758788326,
17_2139,0.18745707147141355,0.5250133506874239,
17_2631,0.5853189553486249,0.5150951897710079,
17_1248,0.5720852648638977,0.580550745329765,
17_1778,0.30838429082571006,0.3849831882658821,
17_1062,0.33438467436027064,0.2740114061018994,
17_2707,0.4067735942622941,0.24098517529348662,
17_1230,0.5717121034132415,0.7438604553252383,
17_2322,0.6260705389813317,0.5179501889982553,
17_2290,0.8272286111564647,0.33575656979507207,
17_1727,0.7909817492355575,0.3616741210294294,
17_1109,0.7714477472616768,0.26209671323748346,
17_1571,0.577957749114749,0.5324341649363554,
17_2577,0.4850034037984843,0.55614247259667,
17_1878,0.7676090683171176,0.5456377454860855,
17_2306,0.45797698395671693,0.5722362745017161,
17_1216,0.1922297421746355,0.5732249139635595,
17_2826,0.7316556497479312,0.3034380967925859,
17_1754,0.7723614905641649,0.6275460997491673,
17_1971,0.7689457287451134,0.8636362127423932,
17_1247,0.16597288331680282,0.42151178837649966,
17_1770,0.23415620712359997,0.3576275084959389,
17_1198,0.43801823142541574,0.4177356987986338,
17_1311,0.40153216689751137,0.3913459784949157,
17_1803,0.4807858879464202,0.308669659355203,
17_1438,0.5223390505693485,0.5064231221210683,
17_1847,0.3826373830661354,0.36163329329196686,
17_1558,0.6626773310520708,0.61239163889838,
17_2581,0.7352858386976723,0.42829552193927334,
17_1962,0.8070466976754268,0.41719224203391186,
17_1445,0.8034315852184496,0.7765073241835974,
17_2760,0.8050727410460377,0.38045442570549526,
17_1525,0.48629285595754423,0.3712658260317122,
17_2704,0.4974374686370624,0.3834895270504085,
17_2492,0.2181932145108939,0.5758556196812153,
17_1543,0.350635125248865,0.4963858646093958,
17_2304,0.42567446627554384,0.5811303652416998,
17_2664,0.7532828984098275,0.27725296289047774,
17_2569,0.6527628529566495,0.4811826712823917,
17_2490,0.8838100575829244,0.3916139441595573,
153_1885,0.5755671706201282,0.1917684636762242,
153_1993,0.5022374527965101,0.23379633091837912,
153_2539,0.7340671245301164,0.36311378296646013,
153_2139,0.20418501746008333,0.5502919587452346,
153_2631,0.564188982530317,0.4637303574514612,
153_1248,0.5498946892316812,0.593987185990755,
153_1778,0.23864318501604587,0.33065179487744734,
153_1062,0.20855021526682294,0.3027996614255834,
153_2707,0.3713716777684464,0.24848641445348832,
153_1207,0.6278713180021205,0.6943098643332781,
153_1230,0.6100016668905207,0.5519780951461946,
153_2322,0.6123299339345368,0.6767588179724104,
153_2290,0.8222377254392463,0.2969752502446217,
153_1727,0.8294155457101043,0.2594640388245472,
153_1109,0.7151945118270471,0.2539629300801272,
153_1571,0.42693705107756263,0.7869046432291931,
153_2956,0.5599480640634956,0.7220128062593044,
153_2577,0.599270193683199,0.4430766990346557,
153_2640,0.6876586181455432,0.405478447950586,
153_1878,0.7441464043682487,0.4468463458597418,
153_2306,0.533379722612132,0.6424159850653309,
153_1216,0.25507561461399275,0.5549610715366816,
153_2126,0.13079823995018935,0.5819298865989917,
153_2826,0.8197296699727635,0.2897392598494319,
153_1754,0.7470096409110225,0.48998824314703654,
153_1971,0.8757521180825851,0.6327789524524388,
153_1902,0.26004052495039964,0.4753815662352235,
153_1770,0.269935272697706,0.3967120722585248,
153_1198,0.22462135790309812,0.37432343767575255,
153_1311,0.2650851241986898,0.4175678671095774,
153_1803,0.46929917980353664,0.28054361510776876,
153_1438,0.24394857229260702,0.5641846851446005,
153_2494,0.2887309954984779,0.5494139546394787,
153_1847,0.4592802160732994,0.5715083364264258,
153_1558,0.6506720659140424,0.6523879214594717,
153_2581,0.6375774221048592,0.5635292136115064,
153_1962,0.6869321373285624,0.43418609250965245,
153_1445,0.6014333076352487,0.7382008306744549,
153_2867,0.6896821020201924,0.7260263418912521,
153_2760,0.5476664457801332,0.6761087200448768,
153_1525,0.36711716529016547,0.4000556321131418,
153_2704,0.5435811405187809,0.39228613424231723,
153_2492,0.552897475348555,0.6974156824000074,
153_1543,0.49872976626581333,0.4530291971187921,
153_2304,0.4231654565990113,0.6056841899188065,
153_2664,0.6649329354984359,0.23778229346398994,
153_2569,0.5430065905278716,0.2666431981028467,
153_2490,0.8605942117414966,0.42109783701370906,
139_1885,0.6655825700431481,0.30316093394062094,
139_1993,0.7742152135640248,0.5033933057317526,
139_2539,0.38961522821252004,0.5785791714061274,
139_2139,0.21426738577609794,0.3636988522878743,
139_2631,0.40518870954872566,0.6397398584099253,
139_1248,0.5250794309369256,0.4878739457843013,
139_1778,0.35871251916616786,0.4418116906658113,
139_1062,0.2606861847309341,0.2920099934028145,
139_2707,0.47354966803890064,0.4461151171389562,
139_1207,0.4811496830939308,0.45848944938299374,
139_1230,0.33754051026749454,0.4975629293964529,
139_2322,0.48625466023389186,0.6069716501638496,
139_2290,0.7206538208636141,0.436805254448007,
139_1727,0.5847260009927164,0.45733723021824074,
139_1109,0.5992458144979307,0.5646005649937726,
139_2640,0.8710757941417632,0.522239954008099,
139_1216,0.3591117993475901,0.4409724497025102,
139_2126,0.33602158238542135,0.5449854714121412,
139_2826,0.3727220618387145,0.4670995292074232,
139_1754,0.6804322295987452,0.4705623290678998,
139_1971,0.7040749201398255,0.6361404242205169,
139_1247,0.43010469100523163,0.1354231143323146,
139_1558,0.6088973182271946,0.5307952926776173,
139_2581,0.5571763325610586,0.5187926282450337,
139_1962,0.6141269080973665,0.534511444545796,
139_2492,0.4054524396482968,0.5288433904828089,
139_1543,0.4640809287205856,0.5282927534805995,
139_2304,0.394611536457255,0.5126692035280732,
139_2664,0.4838421034800676,0.4069243375279389,
139_2569,0.5159857931508725,0.401799893712931,
139_2490,0.8238015904899071,0.37458268029218167,
161_1885,0.524681375182334,0.21435837362087132,
161_1993,0.5519098723359207,0.20581236680362996,
161_2539,0.5364258836979707,0.4193251245701183,
161_2139,0.16645902294771597,0.3957256043921771,
161_2631,0.33573443424212135,0.6443610453254267,
161_1778,0.1792732326911085,0.5104762077823745,
161_1062,0.2605379534003701,0.31656413794865634,
161_2707,0.39628143274718197,0.335942718896079,
161_1230,0.28597325904598614,0.6503004824321654,
161_2322,0.26291586475533224,0.5130689211025689,
161_2290,0.8119245202246012,0.2870223454832982,
161_1727,0.850913343457887,0.39284803502136045,
161_1109,0.6816749424785622,0.27952290676242536,
161_1571,0.617124239013721,0.5820604774878552,
161_2104,0.5616640618224692,0.6070496119461395,
161_2577,0.2560592853915824,0.4545977370412241,
161_2640,0.5599109948215144,0.23949980554224531,
161_1878,0.5951333075300236,0.2650301508056964,
161_2306,0.4296217444711654,0.5701061071271774,
161_1216,0.2538713798089348,0.47500976296367914,
161_2826,0.5517086898181001,0.29414495861138706,
161_1754,0.7206105366184609,0.3176364635125533,
161_1971,0.7531042377807199,0.45896898649048373,
161_1902,0.20128776383048386,0.3545898060237954,
161_1247,0.21014072125461414,0.44142910758266696,
161_1558,0.4805557403672883,0.6907754870089473,
161_2581,0.5815477215819579,0.42118485325596117,
161_1962,0.5368178897608504,0.43476235800911445,
161_2760,0.5047520351318402,0.46325549249496434,
161_1525,0.5379696034231998,0.41876784964594405,
161_2704,0.6034706188960879,0.45934138227164245,
161_2492,0.4693587984253855,0.6554552536693193,
161_1543,0.57785122989199,0.6803868504272594,
161_2304,0.6069097553779628,0.6257147274299636,
161_2664,0.5933876276701865,0.30380330279985684,
161_2569,0.6384014237397209,0.3192866561856119,
161_2490,0.7360296321937372,0.4351018450387033,
